,mean_log_expr
Tnrc6c,0.19132600804997577
Brd9,0.07724578061445578
Ptprs,0.012686147289138324
5430401F13Rik,8.25607411642623e-06
Gimap5,0.28287095487631436
Cul1,0.10116769476861065
Foxp2,0.00014362883468761777
Naa30,0.03879095416909076
Cdh6,4.803976429754736e-05
Fech,0.025134379097802126
Sun2,0.2279404535816053
Znhit6,0.03600677539874294
Ctxn2,3.462174415782085e-06
Axin1,0.07905301878100728
Wwc2,0.0035017187765223946
Slco6c1,6.2424105845098274e-06
Amer1,0.01342580334584251
Clic3,0.0003093392170562682
Golph3,0.08148576595597344
Upk1a,0.0019122032780133338
Hoxa2,8.276839903905674e-06
Ttpal,0.03902082131676656
Kpnb1,0.11565874509012336
Orc5,0.045496280083738454
Stard9,0.0027953538986600504
Cd247,0.48529465497529395
Arvcf,0.001646771761680069
Ntn4,0.0010385251197985185
Zbbx,1.5424008185635638e-05
Cpt1c,0.00014362264803297883
Cfap74,0.00485596204231295
Ifit2,0.03512876701899483
Slc49a4,0.055747235561040685
Rxra,0.008017871793601798
Slc45a3,2.9496379897346288e-05
Cmah,0.17558482998419842
Spred1,0.0075442448870442725
Elp4,0.04953197596327177
Edaradd,0.006626710987163944
Mast3,0.08795435847620668
Dock3,0.00036988370662729606
Ppm1f,0.015434407884057935
Calm4,9.57013666294971e-05
Npc1,0.03622563556819541
Tmem255a,0.00029077410647310994
Vwc2,9.857271871535125e-05
Atad3a,0.03955101006535398
Cnga1,0.013747903224783174
Mroh7,3.700262194095068e-05
C2cd6,6.690492322392451e-05
Samd11,0.003650042591194333
Fpgt,0.0180439945623391
Galm,0.015970533852261402
Ifi30,0.06234174728456777
Myl6b,0.0011472588913239343
Kif13a,0.014204522926356069
H3f3b,1.3906502903675446
Zfp944,0.025791787995405702
Cxxc5,0.031464263925621676
Gata3,0.07193828145880456
Lrrc58,0.04619733594972726
Marcksl1,0.03258524302119519
Zfp35,0.017670530341608898
Fbxw10,0.003292697353748663
Kcnma1,0.0025496458243917776
Il1rl2,0.011239489040482636
Pwwp3a,0.051558964611965304
Myo3b,0.018385488052585042
Gpr35,0.00047780405040240227
Lypd9,1.8464585702814882e-06
Ptch1,0.024177678308507623
Pcdhga10,0.000291286012456214
Cela1,0.03215003450237391
Igsf9b,0.0013042016774078248
C87436,0.03691222186746488
Rnf150,0.0010789890538713137
Chst10,0.02832943055720081
Dapk1,0.008034802824739746
Moxd2,0.00015206076619186107
Eya3,0.060787491899994724
Fhl1,7.232902312095488e-05
Apof,1.0528804236743213e-05
S100a11,0.340136578999171
Taf15,0.20085125078498972
Adamtsl5,0.0001986694702904666
Fbxo40,0.0003099533195200448
Txndc11,0.057307803136326364
Npepps,0.06169214788346243
Tmem45b,0.00010082678948566238
Zfp143,0.051141502165760466
Prmt7,0.03667969478950484
Rfx7,0.11228925262884813
Sema5b,1.800810409986765e-05
Dapl1,0.1300497249894696
Scn8a,0.0020680311061014164
Hook3,0.06913628001143184
Tacc2,0.015545246531894916
Gm15155,0.0001919730668725732
Ryr2,0.001904632650828746
Gpr174,0.06758722294057332
Acss1,0.04636094053920352
Ubxn8,0.04085666136464351
Ssxb5,3.734662310427687e-06
Yod1,0.007126679272300174
Lrrc8b,0.025625708690338884
Phykpl,0.018991211824326556
Malrd1,0.00013247100413298196
Glce,0.01207744685108107
Ccr3,0.001527048189969354
Dio1,1.63698830304457e-05
Nrg3,0.00017364286024808335
Ube3b,0.04462020268015246
Otud7a,0.0001739694644351338
Trpc3,8.976807792549537e-05
Swt1,0.0830052514727998
Sympk,0.057541437607907725
Dnajc18,0.02136040910000189
Fam91a1,0.03858357959766641
Reck,0.01642548429668966
Taf3,0.08578789328855235
Cacng6,3.224324845818325e-05
Nudt3,0.06791752115794321
Zfp68,0.04610483384033663
Kcna6,2.7315276397579427e-05
Trpm2,0.0001936961500351742
Prdm16,0.004744090617925107
Defb8,7.654538227514784e-06
Vmn2r84,0.001163090670532488
Ttc39b,0.1438703543036013
Nuggc,4.384113865392852e-05
Rpap2,0.04023533901608822
Gpatch1,0.021896985807389958
Gpatch4,0.04066918794000236
Bag3,0.02195049260562891
Cpb1,0.00021064795468967704
Ganab,0.05205542421155481
Cep164,0.04891261127836031
E130308A19Rik,0.022678786713483702
Mbd1,0.04900617412189831
Tmem94,0.015396433074571943
Nsf,0.09402275814128286
Rrad,0.08205605189464302
Sgms1,0.10979901504709061
Ccr7,0.4167547181375548
Xkr9,1.337123757984654e-05
Cracr2a,0.07805626439973719
C1qtnf7,2.1853895148453783e-05
Elk3,0.08274940555176902
Tspan9,0.02515905968185601
Nupr1,0.0005291034998965421
Zfx,0.08761552960091805
Dot1l,0.04387225799547158
Hs3st4,1.9409123296685758e-05
Sema4d,0.23967390362183563
Amph,0.0019822973494043462
Slc39a11,0.026640578274550956
Gzmc,0.011769902084255416
Fbxw8,0.02651533408625017
Asb13,0.04873908205220982
Frrs1,0.031160284999752635
S100a6,0.5167524225299902
Stk35,0.008676085615725177
Rhag,1.7125115133661475e-05
H2-M5,7.490540068163968e-05
Ppil2,0.11721180926743405
Vmn2r124,6.8570659714574955e-06
Frmd4a,0.011523838636855892
Tada3,0.036843655371387896
Nyap1,0.002114839549577137
Parg,0.07260763539247131
Dmpk,0.00010894932273596111
Ptpn12,0.06123726153881152
Tfam,0.06693731723505494
Bdp1,0.11234657320921564
Smc6,0.22246280931038473
B3galt1,0.00158526237712339
Ciz1,0.05226154941358634
Phyhd1,0.0003248576174063726
Med13,0.06356544808356515
Polr1a,0.041916764186751915
Gm5168,2.0381507290814263e-06
Zcchc7,0.22301544856238345
Pcid2,0.039164353848573724
Shq1,0.015925175565103627
Dnajc10,0.06445376998929653
Zfp968-ps,3.877783999097591e-05
Tmx4,0.049171031268977504
Supt16,0.1339305214137689
Gbp9,0.0942117543071131
Fbxo34,0.04739049800904842
Larp1b,0.041805844710364255
Cacna1e,0.00040964013495015225
Vmn1r179,2.0489989310503657e-06
Nxf1,0.11809486702470057
Tmem170b,0.013425190509085565
Smg7,0.09435732277485688
Smco4,0.10722562398001237
Clec7a,0.0005221679007137553
Slc35d2,0.02398655352485256
G2e3,0.022780380265748464
Cep152,0.017260302668609024
Pfkfb2,0.00199048821408305
Nhsl2,0.004439130142299861
Rpl39,1.9871323680802753
Wdr25,0.006545698630740384
Pex26,0.007950933228304974
Tnfrsf23,0.005244057730110658
Syt13,0.00011305818788972412
Castor2,0.009977841859533813
Asap2,0.01555657996620882
Ccdc158,0.0001581892876818727
Ccdc170,0.0003052734918188872
Stim2,0.07333483897892543
Aldh1a3,0.00048514572438049393
F5,8.832369448074995e-05
Mmp13,7.591272672015287e-05
Klhl3,0.015400084485766638
Arrb1,0.027527987908039155
Slc8b1,0.010612099990516042
Pla2g4f,0.0007096631126893274
Rap2a,0.036663119398380094
Ccdc9,0.05445685446050968
Gcm2,0.00023101834010671128
Enpp6,0.0004456767937892472
Pi4k2b,0.007832423261014273
Chrna7,7.620375081428175e-06
Dusp4,0.021387552755318003
Mbp,0.1673820275505949
Comp,0.0006599711377025349
Zfp947,0.00180509035814164
Tia1,0.07102725856278674
Zbp1,0.12843743129897245
Spink13,0.004421629629911104
Rnf212b,7.231211154736764e-05
Defa29,4.1565587833108795e-05
Tnks1bp1,0.014295896773467973
Mpzl2,0.00035745540657732927
Tcerg1l,2.3585063342637967e-05
Lrp4,0.00018131156613415846
Ppp2r3a,0.008146803550086894
Trmt44,0.01226499356945736
Khdc1c,1.5007143172931893e-05
Zfp617,0.016153577571524746
Rbak,0.01031284358682389
Wdfy3,0.00019134937137425587
Nek3,0.008655492583176334
Trim43a,2.9479046652231096e-05
Brinp2,1.939077141728272e-05
Lbh,0.20549093732836887
Srsf12,0.005584004528758371
Plxna3,0.0015275485432610914
Klk1b22,5.542103894187288e-05
Nfe2,0.0008476162912925184
Kcnn4,0.18093158082978547
Capn12,7.890443574236968e-05
Klrd1,0.30608282004557263
Pnpla7,0.05457289729574384
Ppef2,0.00028732542620823413
Zfp777,0.01975414264781176
Clstn3,0.001131281779481574
Gtf3c1,0.07946098111194556
Asb2,0.07246076507832626
Abi1,0.15322284007651535
Hcfc1,0.045230510987430535
Gm29427,4.991294504480206e-05
Srcap,0.06330000235415773
Marcks,0.006138458036694924
Dcpp2,3.457253298819776e-05
E4f1,0.04643508979195004
Atp2b2,0.0008324954859575106
Prss8,7.188704115830642e-05
Fam114a2,0.08314284516335656
Tnfrsf13b,0.03855380077475117
Noxa1,0.0006174038656307758
Serpinb6a,0.08740798164142972
Pnlip,4.722186069016994e-05
Kat7,0.05974551509207443
Agbl1,0.0013245109288189084
Tmprss11d,9.622875003563988e-05
Prkx,0.05856572513003459
Hmbox1,0.04545001555100464
Zc3h8,0.012886719211380666
Scamp1,0.0029667482601515526
Dcaf7,0.13461979578317537
Zfp174,0.0012707425755530506
Mmp14,0.0021357532965839087
Klra5,0.03446152925950387
Phlpp2,0.009855465783648097
Ctnna1,0.032974800744481454
Zfp568,0.013181878352957681
Fasl,0.10157135364654865
Ankfy1,0.05583090311243596
Nmbr,8.179570896932041e-05
Lrrc14b,2.27733678684558e-05
Mbnl3,0.025671109351033995
Acox1,0.024365056840879792
Lmo3,1.9102291075383602e-05
Kpna1,0.12123678956855756
Cd5,0.3374704629073991
Ubap1,0.04360242145904881
Flywch1,0.027822313720100803
Hapln3,1.3060791407557698e-05
Dhtkd1,7.614516781351207e-05
Armcx5,0.007846836489797834
Dll4,5.008695706041785e-05
Rhbdd2,0.023990409909948364
Nfe2l2,0.1057615239215145
Mtpap,0.039239945510932586
Gsc,3.5516709482193103e-06
Abca7,0.04655546996721302
Tagln2,0.5945671620345071
Zfp326,0.06375854768249402
Gm20683,0.00042550128546611977
Pip,1.8517166346567142e-05
Nr0b2,4.3673948957137e-06
Lamb2,0.0005904926859687971
Hsd17b12,0.06346342888672889
Ttc7b,0.04482468630409195
Pdcd1lg2,0.041039642691437506
Slc6a16,1.7781552322422293e-05
Dcun1d3,0.0173085776073197
Ibtk,0.05585152313612914
Slc45a2,6.87840258305814e-06
Ap5b1,0.017945015573311216
Shld2,0.024382744252617553
Zyx,0.272561217058221
Mtx3,0.00536739842343362
Tub,0.0012132020330869258
Rilpl2,0.10968574805340307
Pde4d,0.11053927291934336
She,0.002161645344143163
Frg2f1,0.0027942241240275813
Immp2l,0.05877258920914362
Anp32e,0.18348232025339836
Atg16l2,0.05159597133452841
Stau1,0.0669539362617116
Zfp189,0.004647039363040418
Sptb,0.001951364678207904
Rae1,0.10464739263142209
Scel,0.00023896451006399496
Lama3,0.0002465464494754623
Rps27,2.057785193513397
Cnot1,0.11711898189021999
Larp1,0.13433457939358195
Npnt,0.0033382986052321044
Nrcam,0.002538904902593269
Rnf17,0.0010384742798725947
Cd180,0.0005234953963507349
Prdm10,0.03942443685077608
Rsl1,0.010565436358945404
Mrc1,0.00048661630496786454
Vstm5,0.0001538920862088824
Cep295,0.04900861475638123
Slc28a1,0.000523091794880107
Clec4f,7.364669716487273e-05
Scd1,0.000449731882409585
Zbtb26,0.0021406301180542627
Tcf3,0.10146469962004863
Slc27a4,0.013330600819726238
Peli2,0.0011737237775684445
Dnah10,0.0005117696258988081
Thsd4,9.48659656948425e-05
Clcn2,0.001805627843828323
Git2,0.17615854607876252
Ascl2,0.0022656449452009763
Etv6,0.09486103102369363
Gpr22,0.0002921879862936912
Lgals7,0.008390281370739331
Rasal3,0.27836067997739905
Camk2g,0.06934839566702704
Abca1,0.014993942879065771
Serpinb6b,0.08216207616013547
Ly6g5b,0.01216576038468417
Ptpn22,0.3144600512108971
Nup153,0.1366607666679595
Exoc6b,0.06742563403248164
Srebf1,0.0464311110148348
Gm43191,0.0007897154836844344
Nbea,0.0006954741448223496
Uri1,0.10642172797426767
Nos2,0.00012700640115965203
Cpsf4l,0.000534735015456072
Frem1,2.6917097516237415e-05
Cenpo,0.01672294704014487
Phlda1,0.06663896479456488
Scarb1,0.009537281347363006
Xab2,0.06241679282170274
Cxcl3,0.0022294283859924237
Cdk14,0.003643929408738723
Mxra7,0.0003364769922091953
Phf14,0.15095904537158777
Isy1,0.10059613677679881
Zfp574,0.032076118256723386
Dnmt3b,0.010789062285514208
Arl5c,0.1216305882882449
Haus6,0.036251529980459204
Ephb3,2.401338632214614e-05
Cdk5rap2,0.035832957006527374
Cdkl1,5.163519907016432e-05
Eif4g3,0.1920789335841367
Pik3cd,0.3314865476614083
Scyl3,0.0420872576686383
Siglecg,0.00035777183658694425
Fnip2,0.002180078200425358
Gstk1,0.015837574728914002
St3gal6,0.08387425030332686
Tnfsf8,0.1035901939932218
Cachd1,0.00018719235713776395
Srp54b,0.0011267996718408548
Frmd6,0.02670590446890652
Cdadc1,0.03720134931164471
Ins1,3.516760814516287e-06
Chic1,0.00801182448466604
Kif5c,0.01092110247563881
Manea,0.01438269011066713
Brpf3,0.016900155737211046
Foxred2,0.006437692924207043
Plscr1,0.04714039914941619
Rnf14,0.0716611297313724
Zfp13,0.00026327114796181417
Il1b,0.001863786666860944
D6Wsu163e,0.009832931258763144
Ube2q2,0.05809210373828684
Scgb2b26,1.992832583899946e-05
Ints14,0.04811651692385772
Pelp1,0.033172084798592474
Zscan22,0.017575806390809266
Esm1,0.006097098828005765
Sult6b1,0.0007132358210031098
Pard3,0.002849975042727693
Rbp1,0.0002350218473311928
Hdc,0.004287751394532153
Shisa7,0.00013577128496692676
Tmem212,3.847511662761637e-06
Tbc1d31,0.009884057977129485
Rnf41,0.045764643076953396
Fas,0.05894680960525242
Lats1,0.044393885824914214
H60b,0.0011578320260952225
Myo1e,0.08065401450542066
Mog,9.513933159871196e-06
Prkd1,7.732164011829817e-05
Sipa1l3,0.026178933577041454
Eea1,0.06987886169313959
Xk,0.0031182371903474585
Phf21a,0.15258374244618222
Mpp4,0.00039388793743518313
Vmn2r98,1.7992497368442139e-06
Khdc1b,1.86570314386654e-05
Zfp950,0.0534695529585516
Il3,3.523044299299141e-05
Zbtb17,0.027641611830187457
Trim12a,0.1414140667684163
Lmf1,0.02743906979945465
Hars2,0.02459841030588362
Ints7,0.04534952050799628
Trpc4ap,0.14891011313822755
Lrrfip2,0.05118477358243664
Phrf1,0.07401490954961033
Tubgcp4,0.037665439467974425
Ccdc183,3.190234820555045e-05
Ulk1,0.02880140927848974
Rsph9,0.0015703298553778624
Txlng,0.04578379875439199
Clasp1,0.04226407393474371
Grap2,0.4746858115710808
Thumpd3,0.059330506162587206
Madd,0.13918540921988007
AI854703,0.010945700905332494
Sacm1l,0.07255287855108883
Asxl1,0.10579079591972311
Onecut2,8.87240581583721e-05
Rgr,5.932137209357282e-06
Bhlhe40,0.16220035570059377
Anapc1,0.0681000872467181
Prss46,5.218262110309157e-06
Sfrp1,3.2519006033272574e-05
Col11a2,0.0038644063207559204
Arhgap25,0.106873651342224
Tmcc1,0.08509312846886602
Myb,0.02926247441292874
Ski,0.06687988744089593
Armcx1,0.0019222433064966164
Spef2,0.011103953897267187
Clec4a3,0.0002716580935424898
Picalm,0.11752377978518792
Arl8b,0.07173414821141537
Dync1i1,7.835059904607847e-05
Tex50,6.34069138810096e-06
Slc9a8,0.03792259606922904
Dcn,0.00013642009048313685
Cxcr1,0.0003402115940740572
Pltp,0.028731048790662846
Thumpd1,0.06944978037893078
Nucb2,0.005703297123441109
Snx29,0.041631477238980995
Cdo1,0.0016853559450128405
Man2a2,0.03570286976236682
Tmem269,4.484867794497085e-05
Haao,0.014638976538119207
Togaram2,6.376080532152923e-05
Armc9,0.0047701006101982905
Arhgap44,4.2100666413670375e-05
Col6a4,0.0004844749338712814
Zranb1,0.051277158420741466
Msn,0.7988598762852676
Brwd3,0.03200846058266765
Rgs3,0.11007450029849135
Insyn1,2.2320893368681097e-06
Grsf1,0.04496265224433934
Bckdhb,0.01948457410633912
Crk,0.05065715111476141
Mier3,0.01432902651703164
Iqgap2,0.15021758979757327
Il22,0.005121510120387317
Zic5,2.0322293879401394e-05
Cdh18,0.0005110477050410117
Blnk,0.0009355426474899726
Fcer2a,0.0007960813480019378
Mageh1,0.00047703947555731094
Pcsk7,0.055227742328863606
Mga,0.0909211232342231
Carns1,0.006836011385932062
Cblc,0.00010406488354722446
Atp10a,0.05462654931962473
Doc2a,0.0011986260696925924
Otud3,0.011998150491527991
Plin4,0.00024563249466392904
Cldn2,4.00390921823818e-05
Arhgef10l,0.0001642016744211665
Htr2b,0.0008317346702245755
Oas1e,3.1617174469566966e-05
Tmprss7,4.060462504888411e-05
Wdr95,0.020857805708973425
Slc10a5,1.127267526991612e-05
Cry1,0.04061354556650793
Gm17026,2.7136839557486483e-06
Cdc27,0.059053810083819644
Hspa2,0.011345805246544046
Get1,0.006547121679794775
Plcb1,0.00019608884841744898
Frem2,0.00010399911708005556
Dcpp1,1.819130686009246e-05
Tmprss13,0.001135683255243087
Pou2af1,0.008192939060832894
Zswim6,0.13323532030088722
Resf1,0.1628303385489403
Bicral,0.035964944203532925
Lyz1,0.0003634113745772108
Defa24,0.0005865940540190442
C2,0.0021760051964976566
Lzts2,0.002642440308700012
Ttbk1,0.0020046156499285315
Klf16,0.02018514187656187
Slc5a3,0.010839100132620414
Gabrb3,0.00013384354038908756
Cd22,0.0032732096301328873
Btbd16,0.0037201077890633267
Tox3,0.00010453345993112957
Ppp4r1,0.029197993471090478
Atf6,0.05101349664130094
Thrsp,6.496673438856858e-05
Bcl2l14,0.0013860463127285025
Vps50,0.026427685112480833
Il18,0.0015608432241116551
Cers6,0.05984600515037775
Creb5,0.0003884863245844232
Slc1a6,5.015502934217948e-05
Ctxn3,3.5827052481552218e-06
Ufl1,0.06029854240781673
Zdhhc9,0.018498074714824352
Ugt2a3,5.309440172163163e-06
Gpr137c,0.0038522338649187014
Gm4924,0.006454244797356736
Ccdc88b,0.0640949757748215
Casz1,0.006431191289729015
Slc3a1,0.001627823063351419
Pik3ca,0.054506068763480346
Oprm1,0.03591682835670713
Ice1,0.0849697701135499
Atp8b4,0.12724225764126704
Cerkl,0.008773058907291782
Ikzf4,0.016242126980071717
Syt17,8.371707472749669e-05
Pspc1,0.08232308256587541
Hectd2,0.01607962437267257
2900092C05Rik,5.6849626458213345e-05
Uba1,0.18167595940175033
Colec12,5.651384802994903e-05
Arrdc5,2.8984859476692075e-06
Fcgr4,0.00022830571127812076
Mbtps2,0.021051466655350022
Slc7a7,0.001084016576642567
Zbtb40,0.01977841962827915
Fbxw4,0.06918857251032519
Tcerg1,0.12215564885759057
Rabgap1,0.07411499218921125
Klk9,0.0006115489773120485
Trip12,0.18309465337587347
Mical3,0.01614123814089731
Saa3,0.00018933126074400434
Fgd5,0.0008465610028190665
Mrgpra6,2.3864383685495824e-05
Map6,0.003984759644271082
Pcdhga3,2.054820240861417e-05
Cradd,0.03643758773002689
Zfp991,0.004298847512024591
Fst,0.0003925555260120695
Nfkb1,0.2441920891136621
Zfp51,0.029801163555249574
Pclaf,0.031467077324201696
Zfp341,0.012009563441736773
Gja5,0.00035126573208327873
Slc10a2,1.1119609156824483e-05
Khnyn,0.05686277833804459
Zscan12,0.00933774854221108
Irf4,0.02519151007417255
Gzmf,0.0016483238573389073
Gpat2,0.0003247212743146151
Pdxk,0.01817271096461748
Thsd7a,0.00018384079431967023
Lrp1,0.0005287647731097145
Mdga1,0.0001763556262006285
Slc23a1,0.00038999426262886425
Gpr88,4.246252022860382e-06
Apobec3,0.22411897377182488
Clec3a,5.962957296249037e-06
Skap2,0.030067852956858588
Coro2b,0.007303988522573723
Emx1,4.539221011558209e-06
Atp8b1,0.00012654773447120772
Strbp,0.056475289084809095
Champ1,0.029928158840014565
Gmeb1,0.03192204102248459
Gm49380,0.0006239989295957381
Barhl1,5.1507379730236086e-05
Samd3,0.030504380537163475
Rbp4,0.0002255533305330351
Ap1ar,0.05956106045091559
Nedd4,0.06279331478473531
Trim25,0.08019306585150095
Col2a1,2.5028769153279846e-05
Ccl2,0.0004338653972593054
Vcam1,0.0011478083126907073
Tcf7l2,0.0022019092026942513
Pm20d1,4.7640867468012825e-05
Zbed4,0.014245764993003831
Amy1,0.0049208976926460425
Gabre,9.126021343749303e-05
Lsm11,0.019562734992652802
Rps6kb1,0.08585366610081845
Rpl12,1.1806353690126208
Slc39a10,0.03495910691045987
Inf2,0.022883977820050954
Camsap2,0.028558096044971996
Ptms,0.10004269156038138
Sulf2,0.01853683497379925
Ptpn4,0.07971214758132386
Phldb3,0.012961768084563426
Dclre1c,0.0380016259945717
Tcl1b3,1.6243624808198033e-06
1700028J19Rik,0.0012563752635314665
Cc2d1b,0.05025425142340551
Wdr86,0.0005415118780328304
Vav2,0.007439901178069803
Gng8,5.8517554123667594e-05
Il21,0.007304108972330358
Aldh9a1,0.07045579522439425
Cyp3a25,4.199897166718227e-05
Ecel1,0.00046019937096308117
Tbck,0.0636074738581543
Gpr173,2.3457097828138307e-05
Poc5,0.018889892859718847
Unc5cl,0.0415581745125698
Fnta,0.09194220380795026
Khdrbs3,0.0007584333104542849
Stx16,0.0742771032328247
Slc22a5,0.013320286961208938
Spdya,0.0006819706471155057
Crkl,0.04589427169979459
Zfp263,0.04214384847149291
Ash1l,0.1430709982925331
Cxcl10,0.020755980121800046
Pygl,0.020438848626840065
Prdm1,0.025401685170258193
Nek4,0.0037478746159352746
Arfgap1,0.05501296245698323
Cldn13,1.04477702108113e-05
Rfx8,0.0001433973004355759
Rps14,1.5396293704217399
Slc34a1,0.00029392676372468453
Ffar2,0.0013423307444090998
Hrh3,6.713842219216507e-06
Ess2,0.03529011223520341
Ddx51,0.013604487165670177
Rnase4,0.00957483583465913
Akr1c12,0.0016684294259424006
Skint3,3.171104155536582e-05
Fam178b,0.00021877753608582883
Zmym6,0.012915553442532746
Pcdhga5,0.00012876954394240665
Neto1,0.00013792357039789903
Abraxas1,0.019531247734710856
Fam131b,0.000292642482579817
Trps1,0.05643908854420133
Sh3rf2,0.0002890672854456224
Nf1,0.030273504543872676
Gm7582,0.0006771109317117015
Fzd6,0.0007901164439511151
Rims3,0.001882173544053536
Sdccag8,0.048257649965826224
Aff1,0.10215506947676338
Bmp2,8.643716732241143e-05
Psme3,0.08410019595675482
Bsdc1,0.044543119587464396
Ctnna3,0.00031921989961742757
Csf2rb,0.00030221758002521094
Arhgef9,0.0019180502974385962
Ralgapa2,0.09898710942763204
Ccdc190,2.851978466183266e-06
Apba1,0.000321005917067242
Angptl7,4.7405870317100625e-05
Chd8,0.1013971251255449
Npas3,6.0587583509703244e-05
Arid5a,0.1375253522617701
Zfp994,0.017491953575311754
Gja4,1.2400437748443103e-05
Klhl15,0.01709350915554732
P2ry10,0.11424526006439943
Mtm1,0.012356539546407327
9930111J21Rik1,0.011883298089375797
Ypel1,0.003556021832076852
Trpv2,0.0630897683403709
Gzme,0.0004669186778437193
Ppp2r5c,0.15324811565965163
Nes,8.438671811488685e-05
Mfhas1,0.03961083832188774
Trim10,4.497975868680404e-05
Pias3,0.015284612650049115
Rnf183,4.327470901139933e-05
Tex11,0.00013279506057126987
Casq1,5.046883312031591e-05
Phactr4,0.029107703956418637
Sgcd,0.0001559082255762979
Alg14,0.027025940750116186
