gp_idx,total_loading,mean_loading,frac_active,entropy,f_stat_level1,f_stat_cluster,eta_sq_level1,eta_sq_cluster,gini_cluster,n_strong_genes,max_gene_effect,match_count,mean_corr,group_idx,within_group_pos
43,4658.527042534027,0.0073514986058256585,0.008662046067124939,8.499827265480532,340.1532179782572,129.25216155561446,0.004275992901506389,0.022533240434450583,0.7657076506725062,421,0.6277815,9,0.736070399645954,10,3
44,6575.884992128316,0.010377230594631262,0.01214012031233233,8.854912716483492,240.8988654245741,156.32124544026888,0.0030320709256788257,0.027124340217984166,0.7447575367438198,373,0.5093112,5,0.7528908786265238,11,0
45,5934.857896846271,0.009365642649721739,0.009593109499371926,8.69893422921912,896.8257215594348,257.4110493909905,0.011195459446100868,0.043895150719970265,0.7553993822912235,989,0.74630344,8,0.6311554144125098,11,1
46,66.60704442359159,0.0001051108193099267,0.00010730900575050025,4.20682705297082,16.251873873666593,7.933133371372385,0.0002051340521361781,0.0014129101378682403,0.913775749459034,514,0.3257798,0,,11,2
47,10265.097083340448,0.016199078852141523,0.016625005523257647,9.245097652981416,921.8012369566624,1151.3947260014277,0.011503652888244087,0.17036980441770266,0.8129977467667012,2182,0.73512375,5,0.8578671275183977,11,3
48,14213.326332336312,0.02242967525191785,0.02262957562444373,9.56520320112613,26014.49066289811,6044.388570710519,0.24722994635304307,0.5187780790343517,0.92319788017759,1819,1.6190082,9,0.8896256455281661,12,0
49,11250.222951510574,0.01775367999114791,0.018509225418347316,9.342297438285202,975.4489010572393,321.90650689933796,0.0121650064638276,0.054296116316461834,0.7634302363916332,1348,1.3131356,1,0.8245281070978464,12,1
50,8987.25382572429,0.014182548124497842,0.015067446866261417,9.12800589654442,1365.592504676805,530.6086144341152,0.016948098732991013,0.0864546298986622,0.8174758252422045,616,0.5087782,5,0.8042701210729561,12,2
51,4995.522788169197,0.007883302700035344,0.008242278485806807,8.532386705139093,35.2345516566083,485.12598909873105,0.0004446302638874157,0.07963407014543321,0.8248742537378545,775,0.4559195,0,,12,3
52,8668.56638476867,0.013679635882819624,0.013910718907215585,9.073316892814091,13438.230389309258,2619.9051735211674,0.1450467104124411,0.3184629337081403,0.9169679478470544,1446,1.929751,6,0.8846504205162651,13,0
53,3718.2704092284343,0.005867704422438367,0.006842527190208369,8.274568357611024,69.65658621601712,72.86796160860196,0.0008786255939600563,0.012829584483338506,0.7298735059379117,310,0.3502344,5,0.7824077169130135,13,1
54,10548.272660628914,0.01664595075878342,0.017710720169674475,9.287545008335051,340.70280498268704,80.72109143530338,0.004282872052217487,0.014192631408303015,0.5665126654211106,431,0.41319138,2,0.6284204889537996,13,2
55,7390.297893834206,0.01166243410569654,0.013418359939654465,8.980365326017246,700.6350294218641,245.8485417684945,0.00876780054418588,0.04200627207235872,0.7496523733516058,587,0.69765365,8,0.8509653433504262,13,3
56,9978.322887719969,0.015746528060863095,0.016582397535680245,9.22896074938976,1656.919829986805,482.10586535684695,0.020489622202554368,0.07917756571037367,0.7904813219309383,866,0.46662617,8,0.6944649530035271,14,0
57,4056.89064990074,0.006402072089402194,0.007192859532511473,8.355102735434858,177.46682210783058,103.3327009270945,0.0022354689774094173,0.018096329824191085,0.7886073213907225,434,0.4098528,0,,14,1
58,15027.254373560276,0.02371411361745014,0.024543778918198977,9.629711539665625,1290.7782019261697,377.03335653534907,0.01603448130947513,0.06300851676752943,0.7510644456393509,1059,1.8510954,4,0.8122199826268682,14,2
59,24950.29921493687,0.039373408851946505,0.039581242385794815,10.126876799667707,159.5157103776243,9342.561868972933,0.0020098014341627594,0.6249466098992251,0.9174262918418676,4917,1.9600328,9,0.9829055086462226,14,3
60,14869.117893960534,0.02346456261158643,0.023499094185745577,9.607674292177425,468.8084660210718,5713.014828191937,0.005883774524315004,0.5046909131320502,0.8966183077330712,2235,1.1913189,9,0.903803778746263,15,0
61,8532.5028792068,0.013464917654867096,0.013648758687295245,9.056320283639607,789.2184684876773,558.2434232591728,0.009865404306121447,0.09054958786421619,0.8192763470122689,1742,1.8166846,3,0.682648142406279,15,1
62,5595.158703489186,0.008829572315995333,0.00952998655481281,8.65389498705743,252.51192779540216,183.20796987985574,0.003177774119872739,0.03164201548674543,0.7981022571868717,827,0.8953805,1,0.6306610213387052,15,2
63,12276.115560858652,0.0193726140487351,0.019588627770308228,9.419877309608097,1477.653372169142,1575.5834179805165,0.018313394382966513,0.2193673353541687,0.8718522677106579,1086,0.93978643,9,0.7103099387579688,15,3
64,7912.355020061845,0.01248627868158553,0.012851831512236383,8.986071503286329,124.60483031778284,81.94076429921596,0.0015706363223462621,0.014403989168070471,0.5322138629653523,1429,0.7608503,0,,16,0
65,8716.24739599907,0.013754880028530102,0.014125336918716584,9.084798488823285,85.77584866845838,28.002972260662247,0.001081728803721656,0.004969632839343965,0.39574208948738365,1419,1.4536123,0,,16,1
66,13177.817379324968,0.020795565896132722,0.030112800701927143,9.601001030135714,866.3642698869879,129.38647654659871,0.010819310290311487,0.022556128134399254,0.5751506508141835,166,0.1779741,3,0.6814405688748804,16,2
67,6717.944874303056,0.010601411546296034,0.01087292720030804,8.824316906270631,489.4667209967448,232.66372215339743,0.006141453381596565,0.039843240590510934,0.6972653758463212,678,0.45391035,2,0.8044472546847189,16,3
68,16613.956471249217,0.026218046331056517,0.03313007745185297,9.808056218595407,631.5338086377171,180.3844767849392,0.00790990255573586,0.03116956719965262,0.6381560360852652,317,0.48214388,0,,17,0
69,4265.2501477346395,0.006730878715155566,0.006744686626141736,8.35924307509358,136.95319487929478,580.4926249507338,0.0017260180526933722,0.09381991958586504,0.85373166333256,1919,1.1949683,0,,17,1
70,11438.59152895962,0.018050939472922814,0.01913729871671054,9.363560282304686,245.32717419544034,333.790932603399,0.003087635690302989,0.05618803597276289,0.6767119046647989,475,0.36822915,4,0.8696176015951567,17,2
71,10344.042911396757,0.016323661180330823,0.017112630269976833,9.260534243684518,806.0312115819559,165.8272694422668,0.010073450223455661,0.028726410862249897,0.6883420074370005,1690,2.3153162,5,0.7530236493326082,17,3
72,18389.313734498275,0.02901969078357395,0.032210060534903835,9.847951453549049,684.0505396822344,256.0115119538998,0.008562037928170618,0.04366691529129053,0.6345136848322132,668,0.9700887,0,,18,0
73,17763.315236279126,0.028031819071144493,0.029397933354795135,9.805756742758629,360.0857932258486,240.61124312513118,0.004525427087681164,0.041148236457308036,0.6561190265023578,1262,2.0394335,0,,18,1
74,13718.832521723562,0.021649327617114463,0.022563296532656655,9.543209430915596,401.66779199288084,218.34484393618638,0.005045377850939038,0.03748307021579715,0.6595881726324825,1194,1.9932644,1,0.6165444240122467,18,2
75,3895.7384371352923,0.0061477620346028815,0.006269686468334375,8.276086996844647,246.1770162713176,97.39300357378357,0.0030982984829166405,0.017073889638477453,0.6363327249344993,755,1.191987,0,,18,3
76,7847.076319967408,0.01238326408741172,0.012985967769424508,8.98375648017014,515.9831255922687,109.70945708095498,0.006472007623715337,0.01919163891263048,0.5369736838976626,1155,0.3518479,0,,19,0
77,6601.520665208165,0.010417685573895136,0.010697761029156488,8.801809576100617,227.11955423740582,263.9355707063936,0.0028591336452080452,0.044957728202538155,0.6972366875295826,907,0.4424442,9,0.720668909537776,19,1
78,19336.819895859408,0.030514925255899484,0.03206014354157593,9.892328788784628,98.51132543664548,93.23500417965587,0.0012421378251389569,0.0163568771962784,0.4937601901426633,515,0.4575802,4,0.6693426145100082,19,2
79,301.0,0.0004750001578073614,0.0004750001578073614,5.707110264748875,85.36819261736062,98.07607293238598,0.0010765933425118744,0.0171915793188092,0.9453506005515961,2740,1.9652134,0,,19,3
80,4850.494145422758,0.007654436825646155,0.007803574021120937,8.493772998190636,3409.78233674004,437.6149267874671,0.04127108586743887,0.0723997122896697,0.8146739835084669,667,0.5349093,0,,20,0
81,29993.756272188486,0.04733235535722614,0.05384702785615544,10.353971570910081,268.16466595461543,178.06332560574148,0.0033740937009589856,0.03078082916545777,0.5633816282286032,277,0.53504634,2,0.686758305729436,20,1
82,9195.946443481625,0.014511880438012678,0.0156623806187311,9.155999643298387,60.59112369272907,43.37587974365311,0.0007643641930940501,0.007676888643387299,0.5565309236702598,1110,1.0555017,3,0.5583841347114159,20,2
83,21781.486348151986,0.034372788879239474,0.037835892968735206,10.013850922915612,2277.9206351359794,364.3516820699251,0.02795430400998334,0.06101851660961744,0.7412890247793519,1503,2.6039724,4,0.8323933301594802,20,3
84,11871.489476918343,0.01873408430214167,0.030043365462912114,9.509631193049515,489.6017421724847,107.05824159807146,0.00614313711650721,0.01873654749122398,0.6373447039025999,351,0.3755257,0,,21,0
85,2777.9009612973523,0.00438373220926732,0.004390200794086642,7.929946045926321,517.8187931424073,387.01991039757934,0.006494882969114946,0.0645696737510154,0.8384510688171293,696,1.0110393,0,,21,1
86,5765.582894079791,0.009098514234349915,0.009362710751731148,8.668926862297864,658.0703099005639,227.84294545263333,0.008239531230116708,0.03904992896109599,0.7148535765222993,824,0.76312387,6,0.6534290427366799,21,2
87,11345.877362318117,0.017904629692903903,0.018917946484367603,9.361220387511043,90.05739108120605,49.510329270857916,0.0011356624929806534,0.008753092113256226,0.49394296896691336,766,0.65016997,0,,21,3
88,4484.409004889516,0.007076727524901238,0.0071171119990405315,8.411608439369655,152.76322566572003,300.4074410076668,0.0019248879765731465,0.05085426979621446,0.742398666091888,2049,1.1014931,0,,22,0
89,2441.0104452177443,0.0038520941750426778,0.003863124207018009,7.801430820543176,217.15513205003265,116.90728575198055,0.0027340377539973467,0.020425048087063493,0.81445720110255,1626,1.7043691,0,,22,1
90,12138.34241192548,0.019155197877689004,0.02059386066241218,9.442312473782458,57.54001694304036,61.73104538508765,0.000725902060534857,0.010890103749045399,0.5300293431795674,509,0.49510586,1,0.6103470276102457,22,2
91,8680.088895310659,0.013697819252672718,0.014560885236174497,9.09597152259496,198.30547481451592,165.2206509149754,0.0024973084924374772,0.028624333765764287,0.6712196571533237,873,1.1317165,1,0.5441700723612459,22,3
92,24822.890043706997,0.03917234780064985,0.044085064480087865,10.15848427131255,203.59975389612356,132.5493292952232,0.0025638096863527284,0.02309477863857167,0.574831374671284,583,0.5875708,2,0.8956642827798326,23,0
93,5915.341585304786,0.00933484447343595,0.010319023361801781,8.715193399123077,117.56502224747757,41.64969964171933,0.00148203147902221,0.0073736330234007086,0.5493932046885235,1202,1.6772723,0,,23,1
