matched_pair,CD4_cl1,CD4_cl2,CD4_cl3,CD4_cl4,CD4_cl5,CD4_cl7,CD4_cl9,CD4_cl10,CD4_cl12,CD4_cl13,CD4_cl14,CD4_cl15,CD4_cl16,CD4_cl17,CD4_cl18,CD4_cl20,CD4_cl21,CD4_cl22,CD4_cl23,CD4_cl25,CD4_cl28,CD4_miniverse,CD4_prolif,CD8_cl1,CD8_cl2,CD8_cl4,CD8_cl5,CD8_cl6,CD8_cl7,CD8_cl10,CD8_cl11,CD8_cl12,CD8_cl13,CD8_cl14,CD8_cl15,CD8_cl18,CD8_cl20,CD8_cl22,CD8_cl25,CD8_cl26,CD8_cl27,CD8_cl28,CD8_miniverse,CD8_prolif,Treg_cl1,Treg_cl2,Treg_cl3,Treg_cl4,Treg_cl6,Treg_cl7,Treg_cl8,Treg_miniverse,Treg_prolif,gdT_cl2,gdT_cl4,gdT_cl5,gdT_cl7,gdT_cl9,gdT_cl10,gdT_cl11,gdT_cl12,gdT_cl23,gdT_cl26,gdT_cl28,gdT_cl33,gdT_cl35,gdT_cl42,gdT_cl43,gdT_cl46,gdT_cl50,gdT_52,gdT_53,gdT_54,gdT_miniverse,gdT_prolif,CD8aa_cl1,CD8aa_cl16,CD8aa_cl20,CD8aa_cl40,CD8aa_cl56,CD8aa_miniverse,CD8aa_prolif,DN_cl3,DN_cl15,DN_cl18,DN_cl29,DN_cl31,DN_cl34,DN_cl39,DN_cl41,DN_cl57,DN_cl58,DN_miniverse,DN_prolif,nonconv_cl8,nonconv_cl13,nonconv_cl17,nonconv_cl21,nonconv_cl24,nonconv_cl55,nonconv_miniverse,nonconv_prolif,DP_cl14,DP_cl51,DP_cl59,DP_cl60,DP_cl61,DP_cl62,DP_cl63,DP_cl64,DP_cl65,DP_miniverse,DP_prolif,thymocyte
F110->seed9:GP42,0.0009308569614662691,0.0012806364138235619,0.0024116964778624268,0.001281221016893011,0.083258766699790224,0.047398164403224023,0.35564646130065147,0.51009144860329025,0.0029396121784255273,0.98816357513525444,1,0.027674650822568182,0.027304448216848846,0.035329960251738991,0.0065773531522579226,0,0.022594887931986309,0.0071903235066799161,0.0065936529755989846,0.015747354256376286,0.0035297902175113172,0.04394293364248647,0.0039121425416804682,0.00021323548084354644,7.3481163740753009e-12,0.00016283010378712599,0,0,0.028123183725295351,0.00091467174561112963,0.019877626421552393,0.0047886074307165729,0.0062551910124765383,0,0.0082824638401236619,0,0.3825760737551066,0.041357364469471129,0,1.0496902947996025e-31,0.0013004995307496962,0,0.0019070241249861987,0.0033541636303411728,0.0098379971292922603,0.020420459313238382,0.19628856133377498,0.037078440708843988,0.073572568179308823,0.013545749144308269,0.0093940874461742301,0.014119161974163632,0.015072840620514521,0,0.00050712766368554707,0.00096615187148062275,0,5.3945318538147294e-27,0,0,0.00057225996466821248,1.1814818096499944e-20,0,0,0,0,0.0018916885558131831,0,0.0029025187700121454,0,0.015240219443524347,0,0.046537666997902176,0.0026558331401126201,0.0036112893342166281,0.00019506362482058076,0,0,0,0.0018005844650546539,0,3.3262796731809652e-08,0,0.54151393949431381,0.0023021650380920834,0.00095495445511758863,0.16479377829303302,0,0.00048365303080490232,0,0,0,0.0041260028155018216,0.0036224356851054435,0.0017944955283206358,0.083454877442861883,0.010059385282102241,0.0015650183835707186,0,0,0,0,0,0.0044473081594346917,0.0032782612896102466,0.096470271613116929,0.0036271955393618197,0,0,0,0.3807304571050017,0.007819535166169813,0.0073607888925692833,0.080008551396709732
F12->seed3:GP48,0.0010093728665660363,0.00026781719681171894,0.0031269686258404172,0.00036519329802890758,0.10440308479884682,0.093900315478874855,0.31953315469475518,0.19705112069843606,0.0068094860934234105,0.56375785284332214,1,0.094758449477502296,0.070265180906248365,0.15004503689687818,0.070623612198908656,0.081975739604827527,0.053713486688331182,0.038502966130603861,0,0.0052112763412455942,0.016353216322443079,0.037336121420011081,0.12616939436099814,0.00069071394623284427,1.9545512906218455e-26,0.00037718925132608993,0,0,0.0044297910680583061,0.003390071447118908,0.025029535981529724,0.00066068481915449557,0.00085727207292300668,0,0.019545080664544717,0,0.13790899509629492,0.075943909353549971,0,0.0076438826069978767,0.019519548033783137,0.0026055857389404797,0.001198633016524484,0.023929898457095443,0.0069198662940948043,0.039888809026484964,0.18154723208992876,0.092938791957414724,0.28371234086424929,0.083720822647980267,0.076160420230982018,0.016353216322443079,0.33049080082936688,3.1970537998295205e-45,0,0.001119024778381829,0,0.0046311738066149473,0,0.0022232641420555864,0.0092539431982009025,0.001098266499882764,1.049524665238095e-23,0,0.038518718014675622,0,0.0081942375151372489,0.0045369732558137301,0.0033617810377495963,0,0.015822390937145346,0,0.20706300798387456,0.0031063706476188759,0.028180331609929509,0.0018073940692989543,0,0,0,0.015745697772657375,0,0.01516630850072947,0,0.032469192070616014,0.013334569314332348,0.022674133769462625,0.14315166458762257,0,0.0015034346908087708,0,0.018587522129207137,0,7.8602150888279026e-22,0.054548886437388033,0.10663091976872001,0.63720018908654985,0.016412558436548617,0.018026231378840067,0.0021837798882169321,0,0.020023301406914676,0.1905500652550651,0,0.017184381573742059,0.0037969761497868302,0.14979351188623038,0,0,0.15787919983370205,0,0.11024323888660939,0.0090568096638496132,0.06926743156818238,0.069500848466107934
F129->seed1:GP32,0.095337528309508909,0.030136020109335648,0.096522751175009122,0.019918294379983131,0.073929750361343208,0.1444945229182569,0.027484574965410617,0.36649568905831048,8.5787954196673698e-05,0.13753380261219952,0.21413555720094346,6.083568268402182e-07,0.031439466287795127,1.0372046169533191e-09,4.0349747603347594e-32,4.4209136175175066e-23,0.049843350712901809,3.4289512864733479e-35,0.0085456651404231757,0.026420822637994196,0.14902714851863594,0.08204660154287538,0.0028963245416978038,0.049409966320410427,0.031024512401252889,0.012396860405368136,4.2057298789342928e-12,0.01548155490299523,0.084271600198209479,0.084829184514484055,0.017131778975833779,0.041013657800263899,0.13420189214520561,0.026402598123418587,0.0072994593870841125,0.095159889359744482,1,0.06193560366344214,0.21424159984344657,0.025645099179124376,0.02675669729453219,1.4304956495766307e-44,0.034774176234775231,0.0029411012012730271,0.096743634008260262,0.028432431396289641,0.17965417481572357,0.02034825416588943,0.014025267416856731,0.091689328101915379,0.019519346309264003,8.9877498074552855e-24,0.0033962384258596993,0.03543503661496665,0.065860128424177433,2.4090251973225698e-17,0.018965125088261581,1.8041435450886507e-28,5.6292942048904645e-23,4.0446570701389184e-13,0.18375216577041348,0.00972280141401634,0.010284177115960556,0.029967210178720408,0,0.071204088242126845,0.021007721243318157,0.013496686829026017,5.9921113886908449e-20,0.011353320409281973,0.031696354696546095,0,0.055402715996260114,1.5834905924884104e-15,6.7079319839372508e-14,0.04767091275922012,0.078883519602940183,0.042763515895095458,0.039244375005006736,0.013836331413798905,2.4625748006175165e-29,2.5006657526753133e-37,0.0086180233296674503,0.067033263601438728,5.0487312647984777e-09,3.6733373062965845e-10,7.1693503718716499e-33,2.9252749126539359e-21,0.019497216541565054,0.0048459999908448273,5.5518537507023741e-29,5.7144939535809893e-07,0.01069120834539718,1.9923296823269702e-10,0.0036526127144742128,0.067646765992655261,0.045525392442176509,0.02231437316252834,0.0097152036224727439,0.070405468269889901,2.886204500224874e-13,0,1.2204955980787872e-21,0.022911589360774438,0.13594679643360269,0.04196712892656751,0.075181708709887482,0.12662305466896615,0.17660440100569566,2.7495678472642634e-26,1.1702841994316928e-32,6.5135167533928506e-11,0.0003493665193065415,1.0455685390519592e-14
F181->seed0:GP67,0.0013738651435356265,0.0013219429374156876,0.00074118513434692638,0.0054436227868420086,0.0071793394156478268,0.029910296732623003,0.069017437732848935,0.049953313462296547,0,0.26818289672827444,0.073922657992231203,2.9518338168744998e-15,0,0.037285839475676888,0.030034627786742749,1.8391360163959686e-08,0.26309636507499851,0.06462281898355203,0.062177028060513069,0.026385166299402261,0.16254223540655743,0.031763067664567067,0.11894032166122624,0.012789124057850996,0.022788373458269402,0.033712928746924102,0.1095227831551841,0.11257394209417282,1,0.64186039036850273,0.92366544056130473,0.1533200702198198,0.10311037500673553,0.13251224923687466,0.30134049144420461,0.062559232611188467,0.94316751132753074,0.072956738427389894,0.018249797461007106,0.086973920918567496,0.3383291974729184,0.82418513151090766,0.28632543691229423,0.87548611721642888,0.012096821673988321,0.21385845998519595,0.061143860823333999,0.031461473160392918,0.028435512246400854,0.046402642791171657,0.13609522783155184,0.0080591605763167869,0.035905186227159415,0.010513282492973763,0.10686917729937295,0.02450674830618791,0.094080992909008232,0.15519820461117712,0.062157658053678268,0.015680456334294744,0.048607558367625522,0.035920359871849772,0.013592229687253325,1.4136966462189728e-24,0,0.02167136027740043,0.067624928981368307,0.35077327827675953,0.099404790602568863,0,0.024799479306990502,0,0,0.10005142647007385,0.063442629707672657,0.023598500124312145,0.033301300503582362,0.030096372637714697,0.0083260608363796892,0.030832990647756093,0.075745697996163819,0.098651709504727167,0.035717201681569943,0.11885140302565368,0.11145159719839179,0.021160539448545644,1.8501819305912812e-08,0.057958000455653649,0.029503415039028341,0.069385231527829369,7.3287370925704817e-08,0.067152221406079099,0.014130635523401406,0.11035624174600428,0.024578213138139626,0,0.096461424002737703,0.018696277536558642,0.0064572370939884917,0.094533980701838966,2.0472308642010319e-33,0.14538837856310283,0,0.0050770111389356045,0.02256344126274672,0.26508407377051507,2.8662235860320409e-28,0,0.23341716604226989,0,0,0.18687335570006644,0.45373360899433834,0
F180->seed0:GP3,0.00010096732369955568,0.00011661807678608609,4.3337917009070304e-05,0.00024002305454122569,8.1099757054070636e-07,0.0020006627503263213,0.0083457876902254952,0.0092450856959097258,0,0.028352679876795132,0.0085573134185891464,0,0,0.0041027413062475473,4.6084062584472019e-27,0.080158484861052731,0.089244966901039918,0.0088837721414359219,0.016984238004896433,0.0067942020600697721,0.039412338452002808,0.00022635387074326199,0.015135641858060139,0.0048785901841674785,0.010839931832585933,0.0080014138673628193,0.016093594518096107,0.13530618960870011,1,0.40656435441136413,0.31719547404050741,0.063251213427071518,0.064410395009615096,0.019039462196867276,0.11439676069315348,0.0015323957361395046,0.40260752655117443,0.013194223151369465,5.6004355395069013e-31,0.020006671269794198,0.022794626387008261,0.019525854244530277,0.010962882438721126,0.082813050012431777,0.00053121168474675959,0.0012382351917505508,0.0016850909937440955,0.00036505878157729157,8.8813495597399603e-10,0.0034109991961547145,0.00038468623669731921,0,0.0014844163014071773,0.0070777426973979958,0.11536271929376658,2.0841205230225504e-45,0.0059959459687586166,2.2617292739945319e-40,0,0.0022322143759715908,0.011017359265072411,0.0050116804534712798,2.3906358797604178e-11,0,2.0841205230225504e-45,0.0051268802153813511,0.023819628122038593,2.5901816665336301e-36,0.0021915042077351302,0,0.0059698930033364687,0,6.2523615690676505e-45,0.0013368316824667317,0.0043619738038554986,0.0063009799326287199,0.0018389823906404649,0.011101559818323047,0.0077094675551411408,0.013594913453769101,0,0.01384170312661845,0.00061660372970040564,0.0094208904321569798,0.024337217369810722,0.0017969845693800595,0,0.021375596657654237,0.0030803893220501827,0.014816214332621884,1.414811469415427e-32,0.0023191163662441665,3.3026937049348013e-34,0.0082575764554403581,0,0.0016793880063448966,0.024685446815640992,0.0051926759002931741,6.7351001534537944e-33,0.067348488085187175,0.0021743744043323031,0.019599878037266993,0.34735298978551687,0.003356058236162951,0.017326957036063833,0.1383204322799424,2.0509928020729499e-32,0.01340270397964898,0,0,0,0.01180809751683292,0.049818441840636891,0
F178->seed3:GP177,0.0023173797338923259,0.002909539601733852,0.003157690964986182,0.017488556915527732,0.0075958380578606197,0.0051265864189820824,0.033956547924769979,0.056597402582854499,5.438446267372065e-15,0.046385273541428303,0.14858397005598539,0.024111149687026989,0.03517124359373304,0.16105863444084975,0.34649618974592417,0.20516558096222809,0.2087471933887477,0.018232483629217897,6.418854058455289e-21,9.0263498398868351e-26,0.14324859016318414,0.031950932181806238,0.022680803535171965,0.012238183707544167,0.012023334970698263,0.011522843001081078,0.077131694309435408,0.0086632340947226955,0.067026305511812032,0.24475000766139562,0.062175099416109637,0.0099212528554201446,0.007505317168575428,0.0063994593255107361,0.016884465274194349,0.011766849849368561,0.03137826786527434,0.042024451974171616,0.015446828994369614,0.32039118645852532,0.010406996538489453,0.10107792435470046,0.058734040592834394,0.051251549582271912,0.0047587292501202021,0.055043625146756738,0.059500422596980268,0.057443227058240932,0.0062302738666875565,0.087374852203077308,0.089681488379923291,0.040928163474258469,0.013297798326943236,0.013151385256338294,0.27412878329916579,0.011202600665737271,0.17294272724719537,0.10431645028458385,0.16663214571166285,0.013910739580321952,0.036925902422385262,0.045826371731874677,0.07864574210838246,0.24759811047180355,1.2678720755772873e-15,0.036889165330356577,0.86020832754894638,0.018924923364039992,0.050482383070900194,7.6832859873754617e-36,0.18714601051727583,0,0.16927875581815985,0.26195398153727684,0.085097925438097813,0.20502902008629895,0.02113991484688851,0.015981607209569298,0.012685065111460704,0.083511772504479415,0.25627009015962349,0.045549089222092692,0.033142125169520885,0.027090164344336965,0.1001729114975584,0.06875085965659504,0.17913711161625204,4.67843382350529e-28,0.045152825038609033,0.054816729415430317,0.18472467344651503,0.061753245771249687,0.059801608661033692,0.021001223182814981,1,0.32055495229010916,0.15746308347528587,0.11336253811994393,0.021861905564717669,0.13042195766380804,0.10571824563562499,0.050165876616084383,0,0.017188975943857931,0.019005838103468928,0.17173862790845981,0.031543978051041775,0.012864079320689057,0,0,1.814374186401795e-14,2.9811612083257086e-16,0.064011660364051925,0.038965695591108879
F84->seed6:GP25,0,1.3035292685462991e-28,8.4378729739257463e-05,1.4202492030119429e-44,4.8676647298863553e-27,0.0002782448966134665,0.0042985708742394697,0.010763540579816737,0,0.0058806432714425937,0.0047257258361083146,1.1464755552286728e-34,0,2.9893384935721046e-19,0.0032230778321924846,0.052023799318787617,0.17431962201081924,0.0078140707131933544,0.0036360706776871242,0,0.018161755225122179,0.00079323689503090313,0.00041080765007088564,0.00053254739447675234,0.0003614371704578021,0.0019161973233374843,0.019582916431015202,0.093737762143764725,1,0.72542721856874393,0.35766807254430039,0.065704779899415922,0.024207056102379679,0.053878589996880527,0.10084135765679171,0.025361392047111696,0.14320326048638463,0.0096336022845722891,0.011750244511117254,0.0060637357119125946,0.0033790867290392776,0.029746289725765096,0.010144706756581967,0.028706628759539127,0,0.0035762246225560937,4.2666688308559285e-35,1.471159455943109e-09,0,0,0.00057542072092864013,0,8.5145516197181327e-32,0.0052964343122062808,0.41708669353304745,0,0.072488525147287444,0,6.2867270103500667e-39,0.029628958881249414,0.0021031496562236083,0.0027748208076652878,8.3329956859930466e-22,0,3.9424900519151816e-40,0.011539496369487976,0.012227769422541892,4.3236443594549289e-42,4.7063272609226049e-28,0,0.00047134903892243665,2.5844461408532149e-28,0.0052562885337702299,0.00065071440056607081,0.0040978135770751494,0.0020072917623010066,0.0035736284070129877,0.084238936639132428,0.0092760661126004007,0.011249760256862213,0,0.0019249785821347867,0.0030013720621764814,0.0017179740753797265,0.011845281298107772,0.00035096478035592462,0,0.015608979018354185,0,0.005191938665523704,1.487572667304088e-20,0.0044782681075432986,0.0015156250237764934,0,0,2.5592890638275211e-40,0.011827035965274907,0.030410605203691633,0.0069294228462301261,0.070190845986654732,0.0021178784520298152,0,0,0.0021792991577414991,0.0024096526222618991,0.11361890148796466,0.018662933778344753,0.013047764502392867,0,1.2660696682957263e-32,0,8.0025381882185251e-31,0,0
F47->seed1:GP60,0,0,4.2355626378089571e-05,1.6789230668446813e-06,4.5462347197698183e-29,0.00056113428042196345,0.006022755185250305,0.0036178525979004938,0,0.0087631889158951617,0.0065546247731664608,0,0,0,0.0032500321103284286,0.0524588573502291,0.11211276672696464,0.013401296205678285,0.011011469412411065,0,0.031677545851891815,0.0015843182239729267,0.0049722572490882161,0.0016672364417181478,0.00027334490437218897,0.0035938331720417587,0.047134586406080696,0.06204729807390813,1,0.49944846751590688,0.14405951558843411,0.069727253908754769,0.045586260944875515,0.032728352513670983,0.11517135785709968,0.018058746413596498,0.19387616857965387,0.011218733552279604,0.011848815530899424,0.0061144513990794369,0.004808074756363522,0.0058342062828056762,0.013302520784558333,0.035051211012547601,0.00034764576974093684,0.0061586736329132521,0.00033083689765821495,0.0014525659558830477,2.3560627675801029e-13,0,0.0019757165922567686,4.0383268634618905e-37,0.00048573014549548862,0.00098902415985611947,0.15989924701637864,4.3863997547871598e-42,5.3531949950687775e-37,0,0,0.0099327068174186062,0.00085077386198397756,0.003498788032019245,0,0,0.024649340687699913,0.0065156453509052289,0.010313669727912688,0,0,0,0.0029789456494381948,0,4.0934220084416103e-28,0.0019757578170492402,0.0010703429170303075,0.0014459105967439083,0.0020028411758710204,0.014503705464386138,0.0035971207213729003,0.011343735715813997,0,0.0038821544604386634,0.0043272746050327313,0.010420086977560659,0.0068253390856819769,0.00035361865908987034,0,0.01049177167463536,1.6191598841483083e-16,2.053420825095706e-20,0.035684223327160321,0.0067500090121692721,0.0015290384983094969,1.9116652332441474e-28,2.6883065661335488e-42,0.0008242930807367204,0.019385307042049736,0.011587830883175811,8.7973502544705166e-44,0.057210504674523203,8.647190328872368e-29,9.0667095704573021e-27,0.34098257482238453,0.0010987623273893388,0.0048596088157960475,0.11564053486743846,0.0053925731623450336,0.016440498385031539,0,0,0,0.0057957377206278261,0.0096180366466513973,0
F190->seed2:GP4,9.4755880394434353e-05,9.7266183926519292e-05,4.0672031945619218e-05,0.00022525833521834941,0,0.00026822795873443104,0.015766415262733098,9.1675594943834351e-14,2.9338771568031186e-44,0.00035440395009396719,0.00033220805452943198,0.00505215348050248,1.8639195405704847e-39,0.010151729369000282,6.9412511636490261e-19,0.15150598359356335,0.039435435974634482,0.027052340466273275,0.020635293935861727,0.0031756292212991267,0.025318139370313682,0.000547414066004608,0.0019800889492876399,0.0048856414780599289,0.0032403159316277534,0.039840297330846576,0.071870230310334765,1,0.39770637307553552,0.88012762756815721,0.17259073381842058,0.10465890890868865,0.33277775479574007,0.15134361305211533,0.38751285160439564,0.030232702422609944,0.046021272369713116,0.0034855581363894945,0.018879517107291008,0.015204611037813079,0.010138922017251785,0.014407661057386931,0.026759535614188115,0.079713364113616542,5.9171608049268012e-27,0.00069547921802785362,1.1857117835361964e-19,1.7074814943253436e-13,1.0288467603688353e-23,0.0040862162832724898,4.8869521387817782e-31,0,1.6119665807920825e-22,0.00056731649111812707,0.035761228167919872,0.0034230278257711181,0.00055613255139639348,0.0075531429305736109,0.00064318254476094139,0.0007104766895147241,0.0014192420680430658,0.016691707308199983,0.0070842896061436168,0,9.9577384775153037e-36,0.00060981424939148953,0.015516165320848317,0.0046259814185824156,0.0082255509992443313,0,3.2205711339542786e-16,0,0.010134290403180245,8.3602343463717779e-08,0.0010249564392589144,0.0023513398087914019,1.3580203448733482e-22,0.013022090041276718,0.0010336012843340642,0.0089350653770516233,6.918178762504307e-31,0.003711419539837015,0.0052080657759611213,0.0016561541545118581,0.0032412000066110035,0.0026162976680468605,0,0.020057918646911505,0.0022994569295586853,0.015796851304357776,1.9592406226195866e-17,0.01468378427514213,0.0058623160789083861,2.9322097366190018e-35,0.0038283456932688151,8.2808027518202992e-13,0.0622284224826136,0.029179264490688216,0.048841119501021817,0.01493211839524352,0.0020438469897002334,0.006131404641608813,0,0.010504631760765399,0.020901429844591549,0.20782011264719139,0.0077105839716227571,0.012578260341892527,0,0,0,0.0055408799108336059,0.010431563158991594,0
F132->seed2:GP233,0,0,0,0,0,0,0,0,0,0,0.087048831901804666,0,0,8.659813530360747e-23,3.4900276110398896e-28,0,1.4124509168501963e-34,0,0,0,0,0,1.4163449943346202e-38,0,0,0,0,0,0,0,0,0,0,0,0.22767658658929366,0,0,0.20276952743892188,0,0,0.24151743828393024,2.6766853992932581e-28,0,4.8531902755872387e-29,0,0,1.4520782366916871e-31,0,0,0,0,0,8.1452752174188991e-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0999999836000008e-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.1717541653129834e-27,0
F10->seed7:GP18,4.3683365205978416e-05,0,7.344369937381401e-05,0,0,0.00024730946009909898,0.0036224654096756442,0,0,9.8186363749730676e-06,0,0.0015523142357209735,0.0039634736475715306,5.4739268430236869e-40,0,0,0.0019354949937528195,0.093942742707548835,0.79725850829023892,0.0029394953063147148,0.004612226050057476,0.0016151547579027602,0.012401010419625524,0.001198445893636947,0.00033071858199764309,0.0023208425855014668,0,0.033990312637096363,0.010560453306360051,0.017795478517708574,0.0097013888752383003,0.62441697387101935,0.035181885433153127,1,0.17160180054551175,0.026685799571181383,0,0.00035653619095071999,0.010444280621359055,0,0.001699698783170861,0.16235067536687114,0.032500855658927526,0.19702362159654099,0.00015321838394138782,0.00733312135197555,0,0.0061401388534399401,0,0,0.0066528213336730421,0.0030729032587210529,0.0029751028724838537,0.0024410061513847336,0.023755109810809704,0.0084060376671708861,0,0.0026123327019758574,0.00059302217651173818,0.0031351646072452937,2.0062497230683932e-18,0.0049560437743186971,0,0,0.021727473618933846,0.001109090034615346,0,4.0149320259931317e-36,0.0056888356883648249,0,0.001050003104519403,0,0,0.0086760861313967853,0.014601309466988012,0.00063718822550558091,0,0.035078495829962288,0.0044473027623441975,0.0017645601373901772,0,0.017109871150812972,0.0010670890520254874,0,1.1857363356467518e-16,0.0031198773513758898,0,0.54780208772663108,0.0012719351608273598,0.0023859595869299426,0,0,0.045825736067303738,0.075732510135854594,0,0,0.011829755405529132,0.0014306016201533676,0.0061590860698834803,0.0045084510644696416,0.0018824431483869923,0.011306248494966323,0,0,0.0021417820576163094,0.018667473366821265,0.009380639091693543,0.0028993253680063757,0,0,0,0.0051087264370538983,0.038345146346756113,0
F195->seed1:GP228,2.7289001251017789e-07,2.1006404166577648e-07,0.00012966590940922051,2.5026401460391166e-23,0.0011831916383585317,0.0078129933983292869,0.0093973484120145195,9.0130851238080316e-17,1.3795145481262032e-23,0.0172017955784711,0.014515247461763248,0.020437776464248665,0.020868992562734865,0.020166182639101547,0,0,0.023297978193834168,0.16382145815974569,0.058496039234956332,3.8807884972831315e-25,0.012142444161165274,0.018237428458162119,0.082668926569766196,0.0008630617414072645,0.0009886440438971935,0.0034423062406084646,0,0.020552795087084609,0.019719073154867459,0.015103014074543569,0.085135003097871365,0.045111720398711481,0.0038169869699494611,0.17973151781454078,0.050259181449803805,1.4033587097662473e-26,0.037236831672826799,9.1286335894715117e-21,6.3870536988109408e-30,0.0056756673479609835,0.11858052447793152,0.21669005856282508,0.055179892559648863,0.35552656929143023,0.0034791773193086407,0.03601112385076094,0.041464647946502967,0.031601535404752919,0.035111555178905039,0.031081477577820666,1.9398441331538707e-21,0.048569775695121983,0.058613526659497643,0.012108015771844741,0.013975910192590271,0.013294212321694358,0.0053997108653387358,0.018339722307285099,0.0062449136750249851,0.0099047944603887893,0.0099284911586038933,0.013047599921188254,8.3736778261251439e-29,0.044113314200120116,0.22880460146656317,0.011679447937957116,0.0016542492587660264,0.0044916704054769416,1.9668753278877268e-40,9.4953911745086745e-45,0.06890999556090463,0,6.8071424332414656e-09,0.08222436185036687,0.039739944974208144,0.018658639262967736,4.5698133918249432e-09,0.15809949745642207,0.0066904295477582566,0.024775823784530585,0.030433946023448868,0.099098004306159906,0.028092874421077871,3.1145136579332807e-34,0.11879137913435267,0.041968724080549406,0.070861126580685899,1,0.010719797178444514,0.026516705953847652,3.2118818678383982e-23,1.9995922679029667e-16,0.19162610947711256,0.22430057660762909,0.021606512888806596,0.011477105899723922,0.020762517892877745,0.023673913074441492,0.058373306556330225,0.023738477936271683,0.069381769323714496,0.059532608360217155,0,9.9681790450959875e-23,0.011277187085318465,0.03731164585989076,0.024955035049862673,2.4477782446345105e-33,0,0,0,0.080697379509420616,0.22788938818820817,0
F127->seed7:GP79,4.5285209646745925e-44,0.00012666837391907035,0.00056498620046449035,0.0010430775103912574,0.0017195826605649373,0.00062102596812419375,0.0040879674254429964,0.012011991523514459,0,0.0016407685081217891,1.2909966436866869e-12,0.0058556873581582323,0.0099521158721716258,0.0013739439319290841,0,0,0.0078699997486670857,0.013284648562998406,0.0027052095878751571,0,0.059792765823614556,0.0101293866367422,0.0067207046016339355,0.00085834392441173945,8.7294681954047733e-23,0.075997367117911135,0.06196238927483208,0.049009956632618978,0.0056426258809954503,0.019346423476033821,0.018857350004630413,0.0096703277494405576,0.0091019453846786086,0.014297766103250731,0.010554736119686997,0.0033297948829071654,4.084533447995484e-35,0.020606355371607033,0.043711589368210187,0.10647459397847096,0.013514060265104145,0.0018453630096369189,0.023681367377848241,0.072711033039409678,1.1227599614441725e-20,0.012048158103346735,0.0021968892230937358,0.0015864498501399198,0.0023199388740240186,0.029646619130782099,1.3968158157688985e-18,6.5745130764439239e-14,0,0.028468293447252806,0.019967752402210551,0.0015850615867529893,0.0025446635569313205,9.8040690119423898e-28,0.011913241689654571,0.015659472884688233,0.032560323861705306,0.39081869545538012,0,0.052580090855716112,0.38192343946601487,0.025331149227672069,0.055004108500645195,0.0085685277302849135,9.0479848874198382e-42,0,0.059985015124127891,0,0.066486250391434035,0.21119255656066077,0.080430906883872638,0.14615060094605331,0.027916907074523375,0.77694389592734248,0.026347953889693833,0.48179629218288972,0.34740322154452907,0.38324288744836632,0.79193243990143225,0.0038344799774841934,0.32609970037041036,0.29289307505366863,0.10138479906839266,0.55735935602620468,0.33013500200273838,0.71221860619823185,0.23695531232869452,0.96631957817732916,1,0.46957791693922701,0.0058869300771456183,0.040139994697101944,0.08326289898250927,0.15276367709562402,0.60308962871335892,0.13585562894023778,0.24061709249481425,0.11246973079980699,0,0.0024320736120139849,0.0002628094989350051,0.0044180692515011482,0.077359754536049624,0.029138267292779973,0,0,0,0.012828671334213225,0,0
F22->seed6:GP96,9.1114379591448994e-05,0,0.00031003071519919098,0.00043396695654552756,0.00068444506694035386,0.00051661519582602174,0.0052556624989962631,0,0,0.00068263319688539523,0.0015999741807386728,0.0032441973452207442,0,6.6603979972060788e-05,0.0029929588251738702,1.7262579513772665e-07,0.0045937650854931435,0.0012266064850282386,0.0067529302054345781,0,0.11511825142557026,0.0074232754008947141,0.00632365031902727,0.00054355280195319015,0.00036387972007429105,0.04475254789045293,0.014548811611221762,0.012234203761224284,0.006260233736663204,0.018285141335397666,0.031538566843343212,0.0077870451291070456,0.0065637415651710078,0.011050249324307444,0.0099210873390775528,0.0027657905112104465,0,0.014732437730532146,0.036380571390201052,0.12015322593620917,0.0097374638574617006,3.6022104935250818e-11,0.020438995645806913,0.058796905321122916,0.00064029473297242886,0.012952909578663341,0.009306522977126629,0.0070913897473642547,0.0019303969312006743,0.044286857268734388,0.0010686713597281396,4.001785794560448e-05,1.0203421639954922e-12,0.02423193067143984,0.020807664326391036,0.0013188938398415243,0.0021428121674738577,0,0.0012391105136356183,0.017328584051285522,0.037040620533464672,0.39248222014899431,0.0027089397911179555,0.078783127512144974,0.40859268935830051,0.012747260970896922,0.093187946625271439,0.0089123346019513577,0,0,0.072608710413433364,0,0.148181921942555,0.20859675894414895,0.04850553314834051,0.18773587347838466,0.013273923785775946,0.71978048955384422,0.022569035342732795,0.47783777025582663,0.31185562300140474,0.21534153226765199,0.77397407153811926,0.0095718920035916359,0.5933972024687163,0.30289271814308411,0.028120410152456105,0.9441638879496812,0.24041511735084128,1,0.15335435425149446,0.81270364179324495,0.95150044688197566,0.14460669280320496,0.002561792233549613,0.11952872914709355,0.1024164032646067,0.30336365966098766,0.68587059010916551,0.16135987019829848,0.23723873023344688,0.070873695240849216,0,0.0040474062287347646,0,0.0036762293267393986,0.054477526032443567,0.042406659621007758,0.046520185692187757,0,0,0.010674603564874303,0.010048359868351913,4.7918866551007528e-17
